Responses,Coding,Count,Pct
"('CN', 'CN', 'AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'MCI', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'MCI', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'AD', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'CN', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'CN', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'Unknown', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'AD', 'Unknown')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'AD', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'CN', 'CN', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'MCI', 'CN')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'Unknown', 'AD', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'MCI', 'AD', 'MCI', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'MCI', 'MCI', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'MCI', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'MCI', 'AD', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'MCI', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'CN', 'CN', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'Unknown', 'AD', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'Unknown', 'AD', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'MCI', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'CN', 'MCI', 'CN', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'AD', 'CN', 'CN', 'MCI', 'CN', 'MCI')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('AD', 'MCI', 'CN', 'MCI')",standard,1,0.0
"('AD', 'MCI', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('CN', 'CN', 'CN', 'CN', 'AD', 'MCI', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'CN', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'MCI', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'MCI', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'Unknown', 'CN', 'CN', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'Unknown', 'Unknown', 'Unknown', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'AD', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'AD', 'CN', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'AD', 'MCI', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'CN', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'CN', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'CN', 'MCI', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'CN', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'MCI', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'MCI', 'Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'MCI', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD', 'AD', 'AD', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD', 'Unknown', 'Unknown', 'AD', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'AD', 'Unknown', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD', 'CN', 'Unknown', 'AD', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'MCI', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'AD', 'AD', 'AD', 'CN', 'Unknown', 'CN', 'Unknown', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'AD', 'CN')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'AD', 'CN', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'CN', 'CN', 'AD', 'CN')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'CN', 'MCI')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'MCI', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'CN', 'AD', 'Unknown', 'CN', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD', 'CN')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'AD', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'CN', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'CN', 'AD', 'AD', 'MCI', 'CN', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'AD', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'CN', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'Unknown', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'MCI', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'MCI', 'Unknown', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'Unknown', 'CN', 'CN', 'CN', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'MCI', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'MCI', 'CN', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'MCI', 'Unknown', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'MCI', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'Unknown', 'Unknown', 'AD', 'Unknown', 'Unknown', 'Unknown', 'CN', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('AD', 'MCI', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'MCI', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'MCI', 'AD', 'MCI', 'AD', 'AD', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'AD', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN', 'AD', 'AD', 'Unknown', 'Unknown', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'AD', 'AD', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'MCI', 'CN', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN', 'CN', 'CN', 'CN', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'CN', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN', 'CN', 'Unknown', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'CN', 'Unknown', 'Unknown', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'AD', 'AD')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'MCI', 'MCI', 'MCI', 'MCI')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown')",standard,1,0.0
"('AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'AD', 'Unknown', 'AD', 'Unknown', 'AD', 'AD', 'AD')",standard,1,0.0
